address,name,deal,area,month,day,acount,floor,cancellation,property
63,두정역효성해링턴플레이스,매매,59.86,8,27,32000,14,,중개거래
63,두정역효성해링턴플레이스,매매,59.92,8,27,31700,18,,중개거래
63,두정역효성해링턴플레이스,매매,59.86,8,27,31000,14,,중개거래
63,두정역효성해링턴플레이스,매매,84.93,8,3,50000,9,,중개거래
63,두정역효성해링턴플레이스,매매,59.86,8,31,31700,8,,중개거래
63,두정역효성해링턴플레이스,매매,59.92,8,6,30000,3,,중개거래
63,두정역효성해링턴플레이스,매매,59.92,8,9,33500,13,823,중개거래
63,두정역효성해링턴플레이스,매매,59.92,8,9,33500,13,826,중개거래
63,두정역효성해링턴플레이스,매매,59.86,9,1,32000,28,,중개거래
63,두정역효성해링턴플레이스,매매,59.86,9,16,32400,16,,중개거래
63,두정역효성해링턴플레이스,매매,59.86,9,16,31500,13,,중개거래
63,두정역효성해링턴플레이스,매매,59.86,9,17,33000,10,,중개거래
63,두정역효성해링턴플레이스,매매,71.66,9,2,39500,26,,중개거래
63,두정역효성해링턴플레이스,매매,59.92,9,2,32000,9,,중개거래
63,두정역효성해링턴플레이스,매매,59.86,9,21,35000,26,,중개거래
63,두정역효성해링턴플레이스,매매,59.86,9,21,33800,26,,중개거래
63,두정역효성해링턴플레이스,매매,59.96,9,5,30500,29,,중개거래
63,두정역효성해링턴플레이스,매매,59.92,10,15,31000,20,,중개거래
63,두정역효성해링턴플레이스,매매,59.86,10,18,30500,9,,중개거래
1359,벨라지오,매매,23.54,1,13,6600,12,,중개거래
1359,벨라지오,매매,23.74,2,25,4300,7,,중개거래
1359,벨라지오,매매,21.86,3,24,4300,3,,직거래
1359,벨라지오,매매,22.43,3,24,4300,8,,직거래
1359,벨라지오,매매,21.86,3,26,4300,6,,중개거래
1359,벨라지오,매매,22.43,4,28,4600,12,,중개거래
1359,벨라지오,매매,21.86,10,15,4500,7,,중개거래
606,부경파크빌,매매,84.96055,1,13,25700,9,,중개거래
606,부경파크빌,매매,84.9605,1,15,25500,5,,직거래
606,부경파크빌,매매,84.96055,1,16,25500,13,,중개거래
606,부경파크빌,매매,84.7373,1,6,24500,7,,중개거래
606,부경파크빌,매매,84.96055,1,8,27000,12,,중개거래
606,부경파크빌,매매,84.9605,2,27,23200,6,,중개거래
606,부경파크빌,매매,84.96055,3,19,23000,13,,중개거래
606,부경파크빌,매매,84.9605,3,3,26100,4,404,중개거래
606,부경파크빌,매매,84.9605,4,4,26100,4,,중개거래
606,부경파크빌,매매,84.9605,7,1,22750,11,,중개거래
606,부경파크빌,매매,84.9605,7,19,22500,13,818,중개거래
606,부경파크빌,매매,84.7373,7,4,21000,3,,중개거래
606,부경파크빌,매매,84.96055,8,10,22500,7,,중개거래
606,부경파크빌,매매,84.9605,8,15,22000,3,,중개거래
606,부경파크빌,매매,84.9605,9,14,21900,13,,중개거래
606,부경파크빌,매매,84.9605,9,27,20000,9,,중개거래
606,부경파크빌,매매,84.9605,9,28,18700,1,,중개거래
606,부경파크빌,매매,84.96055,10,3,23000,11,,중개거래
665,서해그랑블,매매,106.1115,2,14,24000,4,,중개거래
665,서해그랑블,매매,106.1115,2,20,29300,5,,중개거래
665,서해그랑블,매매,84.9333,3,19,25000,10,,중개거래
665,서해그랑블,매매,106.1115,4,1,25700,1,,중개거래
665,서해그랑블,매매,106.1115,4,19,28650,8,,중개거래
665,서해그랑블,매매,84.9333,4,2,27600,11,,중개거래
665,서해그랑블,매매,106.1115,4,23,24900,1,,직거래
665,서해그랑블,매매,84.9333,4,9,27500,13,,중개거래
665,서해그랑블,매매,106.1115,5,4,24500,1,,중개거래
665,서해그랑블,매매,84.9333,5,7,26900,3,,중개거래
665,서해그랑블,매매,106.1115,7,11,24500,2,,중개거래
665,서해그랑블,매매,84.9333,10,1,23500,13,,중개거래
603,세광엔리치빌2,매매,84.9932,1,1,24500,8,,중개거래
603,세광엔리치빌2,매매,84.9932,1,24,27500,14,,중개거래
603,세광엔리치빌2,매매,106.1016,2,25,30000,8,,중개거래
603,세광엔리치빌2,매매,84.9932,2,25,25800,3,,중개거래
603,세광엔리치빌2,매매,84.9932,3,9,24800,13,,중개거래
603,세광엔리치빌2,매매,106.1016,4,2,30000,14,,중개거래
603,세광엔리치빌2,매매,84.9932,4,20,24800,13,613,중개거래
603,세광엔리치빌2,매매,84.9932,4,22,26000,10,,중개거래
603,세광엔리치빌2,매매,84.9932,5,12,23000,4,,중개거래
603,세광엔리치빌2,매매,84.9932,6,13,25300,13,,중개거래
603,세광엔리치빌2,매매,84.9932,7,10,21000,6,,중개거래
603,세광엔리치빌2,매매,84.9932,7,12,24500,2,,중개거래
603,세광엔리치빌2,매매,84.9932,7,26,22500,6,,직거래
603,세광엔리치빌2,매매,84.9932,7,28,24000,15,,직거래
603,세광엔리치빌2,매매,84.9932,8,4,25000,12,,중개거래
603,세광엔리치빌2,매매,84.9932,9,22,24800,13,,중개거래
603,세광엔리치빌2,매매,84.9932,10,10,23750,12,,중개거래
605,세광엔리치빌3,매매,84.9932,1,26,26500,13,,중개거래
605,세광엔리치빌3,매매,84.9932,2,14,26700,7,,중개거래
605,세광엔리치빌3,매매,84.9932,2,3,28300,10,,중개거래
605,세광엔리치빌3,매매,84.9932,3,14,25000,13,,중개거래
605,세광엔리치빌3,매매,106.1016,3,25,30200,6,,중개거래
605,세광엔리치빌3,매매,106.1016,3,26,34000,13,,중개거래
605,세광엔리치빌3,매매,84.9932,5,10,25800,13,,중개거래
605,세광엔리치빌3,매매,84.9932,5,30,24800,11,,중개거래
605,세광엔리치빌3,매매,84.9932,6,11,24500,1,,중개거래
605,세광엔리치빌3,매매,122.9935,6,20,36000,1,,중개거래
605,세광엔리치빌3,매매,84.9932,7,13,21900,1,,중개거래
605,세광엔리치빌3,매매,122.9935,8,18,36700,13,,직거래
605,세광엔리치빌3,매매,84.9932,8,2,23500,4,,직거래
605,세광엔리치빌3,매매,84.9932,9,26,22000,14,,중개거래
1449,센텀타워,매매,83.89,5,3,24000,6,,직거래
1481,아델리아,매매,49.08,2,2,13500,7,,중개거래
1481,아델리아,매매,47.43,2,7,17100,8,,중개거래
1481,아델리아,매매,49.08,3,17,16900,5,,중개거래
1481,아델리아,매매,47.43,3,19,13300,6,,중개거래
1481,아델리아,매매,48.964,3,4,13500,8,325,중개거래
1481,아델리아,매매,48.964,3,4,13500,8,,중개거래
1481,아델리아,매매,49.08,4,15,13500,8,,중개거래
1481,아델리아,매매,47.353,5,17,19500,5,,중개거래
1481,아델리아,매매,47.807,5,25,20000,6,,중개거래
1481,아델리아,매매,49.633,9,5,19000,5,,중개거래
1315,에프엠20,매매,20.14,7,14,3600,7,,직거래
1373,에프엠22,매매,22.251,5,20,5000,9,,중개거래
1373,에프엠22,매매,23.9564,9,28,5100,6,,직거래
1596,우남1차,매매,84.9154,2,13,24800,10,,중개거래
1596,우남1차,매매,84.9154,2,5,24300,11,,중개거래
1596,우남1차,매매,84.9154,3,10,26200,12,,중개거래
1596,우남1차,매매,84.9154,3,19,23500,11,,중개거래
1596,우남1차,매매,84.9154,4,16,25300,14,,중개거래
1596,우남1차,매매,84.9154,4,16,23500,12,,중개거래
1596,우남1차,매매,84.9154,4,28,26000,6,513,중개거래
1596,우남1차,매매,84.9154,4,28,26000,6,,중개거래
1596,우남1차,매매,84.9154,4,28,26000,6,502,중개거래
1596,우남1차,매매,84.9154,5,7,24200,7,,중개거래
1596,우남1차,매매,84.9154,6,13,24500,11,,중개거래
1596,우남1차,매매,84.9154,10,12,16500,4,,중개거래
1596,우남1차,매매,84.9154,10,21,24600,7,,중개거래
1607,우남2차,매매,84.9154,2,27,25500,6,,중개거래
1607,우남2차,매매,84.9154,3,2,26000,13,,중개거래
1607,우남2차,매매,84.9154,3,30,25500,11,,직거래
1607,우남2차,매매,84.9154,4,11,27000,5,,중개거래
1607,우남2차,매매,84.9154,4,2,27000,13,,직거래
1607,우남2차,매매,84.9154,4,8,25900,8,,직거래
1607,우남2차,매매,84.9154,7,28,23000,2,,중개거래
1607,우남2차,매매,84.9154,8,30,25500,9,,중개거래
1864,우성,매매,84.855,1,10,18750,9,,직거래
1864,우성,매매,59.695,1,11,17500,10,,직거래
1864,우성,매매,59.695,1,15,19200,12,,중개거래
1864,우성,매매,59.695,1,20,19000,14,,중개거래
1864,우성,매매,84.855,1,27,20400,2,405,중개거래
1864,우성,매매,59.695,1,4,18200,11,,중개거래
1864,우성,매매,59.695,1,6,18800,13,,중개거래
1864,우성,매매,59.695,1,8,17500,3,,중개거래
1864,우성,매매,59.695,2,18,18500,9,,중개거래
1864,우성,매매,59.695,2,18,18500,14,,중개거래
1864,우성,매매,59.695,2,23,16000,1,,중개거래
1864,우성,매매,59.695,2,25,18500,11,,중개거래
1864,우성,매매,84.855,2,5,21500,14,,중개거래
1864,우성,매매,59.695,3,14,18400,5,,중개거래
1864,우성,매매,59.695,3,17,18600,10,,중개거래
1864,우성,매매,59.695,3,18,17300,6,,중개거래
1864,우성,매매,59.695,3,22,18100,14,,중개거래
1864,우성,매매,59.695,3,25,19000,11,,직거래
1864,우성,매매,59.695,3,26,19000,5,,중개거래
1864,우성,매매,59.695,3,27,17300,7,,중개거래
1864,우성,매매,84.855,3,4,20000,10,,중개거래
1864,우성,매매,59.695,3,6,18800,10,,중개거래
1864,우성,매매,84.855,3,8,21500,15,,중개거래
1864,우성,매매,59.695,3,8,18000,11,,중개거래
1864,우성,매매,59.695,3,9,15000,3,,중개거래
1864,우성,매매,59.695,4,1,17900,1,,중개거래
1864,우성,매매,59.695,4,14,18000,5,,중개거래
1864,우성,매매,84.855,4,16,21800,7,,중개거래
1864,우성,매매,84.855,4,22,20400,2,,중개거래
1864,우성,매매,59.695,4,23,17900,8,,중개거래
1864,우성,매매,59.695,4,25,20000,10,,중개거래
1864,우성,매매,84.855,4,26,20550,14,,중개거래
1864,우성,매매,84.855,4,4,19300,5,,중개거래
1864,우성,매매,59.695,4,5,17300,5,,중개거래
1864,우성,매매,84.855,4,6,21000,6,,중개거래
1864,우성,매매,59.695,4,6,18800,12,,중개거래
1864,우성,매매,59.695,4,7,19000,11,,중개거래
1864,우성,매매,84.855,5,12,19000,16,609,중개거래
1864,우성,매매,84.855,5,12,19000,16,623,중개거래
1864,우성,매매,84.855,5,17,20800,16,,중개거래
1864,우성,매매,59.695,5,19,17250,2,,중개거래
1864,우성,매매,59.695,5,24,18900,8,,중개거래
1864,우성,매매,84.855,5,4,19000,2,,중개거래
1864,우성,매매,84.855,6,22,19000,16,,중개거래
1864,우성,매매,59.695,6,23,18000,8,,중개거래
1864,우성,매매,84.855,7,2,20900,14,,중개거래
1864,우성,매매,59.695,9,27,16000,15,,중개거래
1864,우성,매매,84.855,10,14,20500,10,,중개거래
1221,이편한세상,매매,84.967,1,12,26000,5,,중개거래
1221,이편한세상,매매,84.967,2,26,28500,12,,중개거래
1221,이편한세상,매매,84.967,3,19,28500,10,,중개거래
1221,이편한세상,매매,84.967,3,21,25500,3,,중개거래
1221,이편한세상,매매,84.967,5,27,27000,15,,중개거래
1221,이편한세상,매매,84.967,5,31,26000,14,,중개거래
1221,이편한세상,매매,84.967,6,16,28000,15,,중개거래
1221,이편한세상,매매,84.967,7,15,27500,7,,중개거래
1221,이편한세상,매매,84.967,7,30,26500,6,,중개거래
1221,이편한세상,매매,84.967,8,30,28500,14,,중개거래
1221,이편한세상,매매,84.967,8,6,28500,10,,중개거래
1221,이편한세상,매매,84.967,9,13,27800,5,,중개거래
1221,이편한세상,매매,84.967,10,1,27300,4,,중개거래
1221,이편한세상,매매,101.944,10,15,33000,10,,중개거래
2055,이편한세상-천안두정2차,매매,84.7664,1,10,42000,21,,중개거래
2055,이편한세상-천안두정2차,매매,84.8801,1,12,41200,7,,중개거래
2055,이편한세상-천안두정2차,매매,84.8801,1,18,41000,16,,중개거래
2055,이편한세상-천안두정2차,매매,72.6915,1,22,36800,14,,중개거래
2055,이편한세상-천안두정2차,매매,84.8801,1,26,41000,16,,중개거래
2055,이편한세상-천안두정2차,매매,72.6915,1,7,34000,17,,중개거래
2055,이편한세상-천안두정2차,매매,84.8801,2,12,42000,19,,중개거래
2055,이편한세상-천안두정2차,매매,84.8801,2,15,39700,4,,중개거래
2055,이편한세상-천안두정2차,매매,84.8801,2,26,42150,13,,직거래
2055,이편한세상-천안두정2차,매매,84.8801,3,15,39400,11,,중개거래
2055,이편한세상-천안두정2차,매매,84.7664,4,18,38000,16,,중개거래
2055,이편한세상-천안두정2차,매매,84.6564,5,21,38200,13,,중개거래
2055,이편한세상-천안두정2차,매매,84.7664,5,27,38800,8,,중개거래
2055,이편한세상-천안두정2차,매매,84.8801,5,28,39500,7,613,중개거래
2055,이편한세상-천안두정2차,매매,84.7664,5,9,38200,11,,중개거래
2055,이편한세상-천안두정2차,매매,84.6564,6,11,36100,23,,직거래
2055,이편한세상-천안두정2차,매매,84.8801,6,13,39500,7,,중개거래
2055,이편한세상-천안두정2차,매매,84.8801,6,27,38000,13,,중개거래
2055,이편한세상-천안두정2차,매매,84.7664,7,1,37000,3,,중개거래
2055,이편한세상-천안두정2차,매매,84.7664,7,11,38500,18,,중개거래
2055,이편한세상-천안두정2차,매매,84.6564,7,15,39800,22,,중개거래
2055,이편한세상-천안두정2차,매매,84.6564,8,23,33700,3,,중개거래
2055,이편한세상-천안두정2차,매매,72.6915,8,24,32000,4,,중개거래
2055,이편한세상-천안두정2차,매매,72.6915,9,14,30700,19,,중개거래
2055,이편한세상-천안두정2차,매매,84.7664,9,3,35900,23,,중개거래
2055,이편한세상-천안두정2차,매매,84.8801,10,5,34000,8,,중개거래
2055,이편한세상-천안두정2차,매매,84.8801,10,8,35900,11,,중개거래
2055,이편한세상-천안두정2차,매매,84.8801,10,8,35900,11,20221102,중개거래
527,주공그린(8단지),매매,59.97,1,12,17700,8,,중개거래
527,주공그린(8단지),매매,59.97,1,15,19000,4,,중개거래
527,주공그린(8단지),매매,49.96,1,16,16700,4,,직거래
527,주공그린(8단지),매매,59.97,1,19,16000,4,,중개거래
527,주공그린(8단지),매매,59.97,2,11,18100,13,,중개거래
527,주공그린(8단지),매매,59.97,2,19,18800,8,,중개거래
527,주공그린(8단지),매매,49.96,2,19,16900,17,,중개거래
527,주공그린(8단지),매매,49.96,2,22,16500,12,1007,중개거래
527,주공그린(8단지),매매,59.97,2,25,18000,14,,중개거래
527,주공그린(8단지),매매,59.97,2,28,18400,2,,직거래
527,주공그린(8단지),매매,39.99,2,5,13000,12,,중개거래
527,주공그린(8단지),매매,59.97,3,12,19000,16,,중개거래
527,주공그린(8단지),매매,39.99,3,14,12700,7,,중개거래
527,주공그린(8단지),매매,39.99,3,23,12500,13,,중개거래
527,주공그린(8단지),매매,59.97,3,25,15500,1,,직거래
527,주공그린(8단지),매매,39.99,3,26,12900,10,,중개거래
527,주공그린(8단지),매매,39.99,3,5,12400,12,,중개거래
527,주공그린(8단지),매매,59.97,3,6,16000,4,,중개거래
527,주공그린(8단지),매매,49.96,4,14,15800,17,,중개거래
527,주공그린(8단지),매매,39.99,4,14,11500,15,,직거래
527,주공그린(8단지),매매,59.97,4,15,18300,3,,중개거래
527,주공그린(8단지),매매,59.97,4,15,17000,9,,중개거래
527,주공그린(8단지),매매,59.97,4,16,18240,12,,중개거래
527,주공그린(8단지),매매,59.97,4,19,18400,17,,중개거래
527,주공그린(8단지),매매,49.96,4,2,15500,1,,중개거래
527,주공그린(8단지),매매,59.97,4,21,18200,6,,직거래
527,주공그린(8단지),매매,59.97,4,21,16900,4,,직거래
527,주공그린(8단지),매매,59.97,4,25,18500,3,,중개거래
527,주공그린(8단지),매매,39.99,4,25,12800,14,,중개거래
527,주공그린(8단지),매매,39.99,4,25,12000,7,,중개거래
527,주공그린(8단지),매매,59.97,4,27,18400,13,,중개거래
527,주공그린(8단지),매매,39.99,4,30,12800,14,,중개거래
527,주공그린(8단지),매매,59.97,4,6,20000,20,,중개거래
527,주공그린(8단지),매매,59.97,4,6,17700,6,,중개거래
527,주공그린(8단지),매매,59.97,4,9,17900,5,,중개거래
527,주공그린(8단지),매매,59.97,5,11,19500,18,,중개거래
527,주공그린(8단지),매매,59.97,5,13,15500,1,,중개거래
527,주공그린(8단지),매매,39.99,5,25,12800,7,,중개거래
527,주공그린(8단지),매매,59.97,5,31,18200,7,,직거래
527,주공그린(8단지),매매,59.97,5,7,18800,5,,중개거래
527,주공그린(8단지),매매,39.99,6,16,11500,1,,중개거래
527,주공그린(8단지),매매,59.97,6,17,16800,8,,중개거래
527,주공그린(8단지),매매,59.97,6,23,17500,14,,중개거래
527,주공그린(8단지),매매,39.99,6,30,12600,13,,중개거래
527,주공그린(8단지),매매,59.97,6,9,17500,17,,중개거래
527,주공그린(8단지),매매,59.97,7,14,17800,18,,중개거래
527,주공그린(8단지),매매,59.97,7,6,17100,6,,중개거래
527,주공그린(8단지),매매,39.99,8,10,12900,12,,중개거래
527,주공그린(8단지),매매,59.97,8,13,15800,19,,중개거래
527,주공그린(8단지),매매,39.99,8,20,13000,10,,중개거래
527,주공그린(8단지),매매,59.97,8,23,18000,6,,중개거래
527,주공그린(8단지),매매,39.99,8,25,10000,4,,중개거래
527,주공그린(8단지),매매,59.97,8,29,14900,16,,중개거래
1293,천안펜타폴리스2차,매매,19.47,1,26,3900,12,,중개거래
1293,천안펜타폴리스2차,매매,19.47,1,27,4200,6,,중개거래
1293,천안펜타폴리스2차,매매,18.11,1,27,4100,10,,직거래
1293,천안펜타폴리스2차,매매,23.21,2,12,4700,8,,중개거래
